startTime,call,completionItemsCount,isComplete,endTime,duration
1574600391230,pointer.x.,402,false,1574600391239,9
1574600391240,this._offset.left.,402,false,1574600391249,9
1574600391249,this._offset.,402,false,1574600391256,7
1574600391256,pointer.y.,402,false,1574600391262,6
1574600391262,pointer.y.,402,false,1574600391270,8
1574600391270,this._offset.top.,402,false,1574600391277,7
1574600391277,this._offset.,402,false,1574600391284,7
1574600391284,this.restorePointerVpt.,402,false,1574600391290,6
1574600391290,upperCanvasEl.width.,402,false,1574600391297,7
1574600391297,upperCanvasEl.height.,402,false,1574600391304,7
1574600391304,pointer.x.,402,false,1574600391311,7
1574600391311,cssScale.width.,402,false,1574600391324,13
1574600391324,pointer.y.,402,false,1574600391333,9
1574600391334,cssScale.height.,402,false,1574600391344,10
1574600391345,this.lowerCanvasEl.className.replace.,401,false,1574600391352,7
1574600391353,this.lowerCanvasEl.className.,402,false,1574600391359,6
1574600391359,this.lowerCanvasEl.,402,false,1574600391369,10
1574600391369,this.upperCanvasEl.,402,false,1574600391374,5
1574600391374,this.upperCanvasEl.className.,402,false,1574600391380,6
1574600391381,this.upperCanvasEl.,402,false,1574600391386,5
1574600391386,this.upperCanvasEl.,402,false,1574600391393,7
1574600391393,this._createCanvasElement.,402,false,1574600391399,6
1574600391399,fabric.util.addClass.,401,false,1574600391407,8
1574600391407,fabric.util.,402,false,1574600391414,7
1574600391414,this.upperCanvasEl.,402,false,1574600391420,6
1574600391420,this.wrapperEl.appendChild.,401,false,1574600391427,7
1574600391427,this.wrapperEl.,402,false,1574600391433,6
1574600391433,this.upperCanvasEl.,402,false,1574600391442,9
1574600391442,this._copyCanvasStyle.,402,false,1574600391448,6
1574600391448,this.lowerCanvasEl.,402,false,1574600391454,6
1574600391454,this.upperCanvasEl.,402,false,1574600391460,6
1574600391460,this._applyCanvasStyle.,402,false,1574600391468,8
1574600391468,this.upperCanvasEl.,402,false,1574600391476,8
1574600391477,this.contextTop.,402,false,1574600391485,8
1574600391485,this.upperCanvasEl.getContext.,402,false,1574600391494,9
1574600391494,this.upperCanvasEl.,402,false,1574600391501,7
1574600391501,this.cacheCanvasEl.,402,false,1574600391507,6
1574600391507,this._createCanvasElement.,402,false,1574600391513,6
1574600391513,this.cacheCanvasEl.setAttribute.,402,false,1574600391519,6
1574600391519,this.cacheCanvasEl.,402,false,1574600391524,5
1574600391524,this.width.,402,false,1574600391534,10
1574600391534,this.cacheCanvasEl.setAttribute.,402,false,1574600391540,6
1574600391540,this.cacheCanvasEl.,402,false,1574600391546,6
1574600391546,this.height.,402,false,1574600391552,6
1574600391552,this.contextCache.,402,false,1574600391558,6
1574600391558,this.cacheCanvasEl.getContext.,402,false,1574600391564,6
1574600391564,this.cacheCanvasEl.,402,false,1574600391570,6
1574600391570,this.wrapperEl.,402,false,1574600391577,7
1574600391577,fabric.util.wrapElement.,401,false,1574600391583,6
1574600391583,fabric.util.,402,false,1574600391589,6
1574600391589,this.lowerCanvasEl.,402,false,1574600391599,10
1574600391599,this.containerClass.,402,false,1574600391609,10
1574600391610,fabric.util.setStyle.,402,false,1574600391618,8
1574600391618,fabric.util.,402,false,1574600391625,7
1574600391629,this.wrapperEl.,402,false,1574600391637,8
1574600391638,this.width.,402,false,1574600391647,9
1574600391647,this.height.,402,false,1574600391653,6
1574600391653,fabric.util.makeElementUnselectable.,402,false,1574600391661,8
1574600391661,fabric.util.,402,false,1574600391669,8
1574600391669,this.wrapperEl.,402,false,1574600391677,8
1574600391677,this.width.,402,false,1574600391686,9
1574600391686,element.width.,656,false,1574600391734,48
1574600391734,this.height.,402,false,1574600391741,7
1574600391741,element.height.,656,false,1574600391780,39
1574600391780,fabric.util.setStyle.,402,false,1574600391789,9
1574600391790,fabric.util.,402,false,1574600391796,6
1574600391796,this.allowTouchScrolling.,402,false,1574600391804,8
1574600391804,this.allowTouchScrolling.,402,false,1574600391813,9
1574600391813,element.width.,656,false,1574600391831,18
1574600391832,element.height.,656,false,1574600391849,17
1574600391850,fabric.util.makeElementUnselectable.,402,false,1574600391857,7
1574600391857,fabric.util.,402,false,1574600391867,10
1574600391867,toEl.style.cssText.,402,false,1574600391873,6
1574600391873,toEl.style.,565,false,1574600391898,25
1574600391898,fromEl.style.cssText.,402,false,1574600391906,8
1574600391907,fromEl.style.,565,false,1574600391951,44
1574600391953,this.contextTop.,402,false,1574600391963,10
1574600391963,this.upperCanvasEl.,402,false,1574600391973,10
1574600391973,this._activeObject.,402,false,1574600391980,7
1574600391980,this._activeObject.,402,false,1574600391986,6
1574600391986,active.type.,402,false,1574600391994,8
1574600391994,active._objects.,402,false,1574600392001,7
1574600392001,active._objects.slice.,401,false,1574600392008,7
1574600392008,active._objects.,402,false,1574600392015,7
1574600392015,this._activeObject.,402,false,1574600392021,6
1574600392022,this.fire.,402,false,1574600392030,8
1574600392030,this._discardActiveObject.,402,false,1574600392041,11
1574600392041,this.fire.,402,false,1574600392051,10
1574600392051,obj.fire.,402,false,1574600392062,11
1574600392062,this._hoveredTarget.,402,false,1574600392073,11
1574600392073,this._hoveredTarget.,402,false,1574600392085,12
1574600392086,this.callSuper.,402,false,1574600392102,16
1574600392102,this.getActiveObjects.,402,false,1574600392114,12
1574600392114,oldObjects.forEach.,402,false,1574600392127,13
1574600392127,objects.indexOf.,402,false,1574600392142,15
1574600392142,oldObject.fire.,402,false,1574600392152,10
1574600392152,removed.push.,418,false,1574600392163,11
1574600392163,objects.forEach.,402,false,1574600392169,6
1574600392169,oldObjects.indexOf.,402,false,1574600392177,8
1574600392177,object.fire.,402,false,1574600392186,9
1574600392186,added.push.,418,false,1574600392197,11
1574600392197,oldObjects.length.,402,false,1574600392205,8
1574600392205,objects.length.,402,false,1574600392214,9
1574600392214,opt.selected.,402,false,1574600392220,6
1574600392220,opt.deselected.,402,false,1574600392230,10
1574600392230,opt.updated.,401,false,1574600392235,5
1574600392235,opt.target.,402,false,1574600392241,6
1574600392241,this._activeObject.,402,false,1574600392247,6
1574600392247,this.fire.,402,false,1574600392253,6
1574600392253,objects.length.,402,false,1574600392260,7
1574600392260,objects.length.,402,false,1574600392266,6
1574600392266,opt.target.,402,false,1574600392273,7
1574600392273,this.fire.,402,false,1574600392279,6
1574600392279,opt.selected.,402,false,1574600392290,11
1574600392291,opt.target.,402,false,1574600392298,7
1574600392298,this._activeObject.,402,false,1574600392306,8
1574600392306,this.fire.,402,false,1574600392312,6
1574600392312,oldObjects.length.,402,false,1574600392317,5
1574600392318,opt.deselected.,402,false,1574600392323,5
1574600392323,this.fire.,402,false,1574600392330,7
1574600392330,this.getActiveObjects.,402,false,1574600392337,7
1574600392337,this._setActiveObject.,402,false,1574600392343,6
1574600392343,this._fireSelectionEvents.,402,false,1574600392350,7
1574600392350,this._activeObject.,402,false,1574600392356,6
1574600392356,this._discardActiveObject.,402,false,1574600392362,6
1574600392363,object.onSelect.,401,false,1574600392369,6
1574600392369,this._activeObject.,402,false,1574600392377,8
1574600392377,this._activeObject.,402,false,1574600392387,10
1574600392387,obj.onDeselect.,401,false,1574600392393,6
1574600392393,this._activeObject.,402,false,1574600392401,8
1574600392402,this.getActiveObjects.,402,false,1574600392407,5
1574600392407,this.getActiveObject.,402,false,1574600392417,10
1574600392417,currentActives.length.,402,false,1574600392426,9
1574600392427,this.fire.,402,false,1574600392433,6
1574600392433,this._discardActiveObject.,402,false,1574600392442,9
1574600392442,this._fireSelectionEvents.,402,false,1574600392448,6
1574600392448,this.wrapperEl.,402,false,1574600392455,7
1574600392455,this.removeListeners.,401,false,1574600392461,6
1574600392461,wrapper.removeChild.,402,false,1574600392469,8
1574600392470,this.upperCanvasEl.,402,false,1574600392476,6
1574600392476,wrapper.removeChild.,402,false,1574600392481,5
1574600392481,this.lowerCanvasEl.,402,false,1574600392488,7
1574600392488,this.contextCache.,402,false,1574600392493,5
1574600392494,this.contextTop.,402,false,1574600392500,6
1574600392500,"['upperCanvasEl', 'cacheCanvasEl'].forEach.",418,false,1574600392509,9
1574600392510,"(function(element) {
        fabric.util.cleanUpJsdomNode(this[element]);
        this[element] = undefined;
      }).bind.",404,false,1574600392521,11
1574600392521,fabric.util.cleanUpJsdomNode.,401,false,1574600392528,7
1574600392528,fabric.util.,402,false,1574600392533,5
1574600392533,wrapper.parentNode.,402,false,1574600392539,6
1574600392539,wrapper.parentNode.replaceChild.,401,false,1574600392545,6
1574600392545,wrapper.parentNode.,402,false,1574600392552,7
1574600392553,this.lowerCanvasEl.,402,false,1574600392561,8
1574600392561,this.wrapperEl.,402,false,1574600392567,6
1574600392567,this.wrapperEl.,402,false,1574600392573,6
1574600392573,fabric.StaticCanvas.prototype.dispose.call.,402,false,1574600392579,6
1574600392579,fabric.StaticCanvas.prototype.dispose.,402,false,1574600392587,8
1574600392588,fabric.StaticCanvas.prototype.,402,false,1574600392596,8
1574600392596,fabric.StaticCanvas.,402,false,1574600392605,9
1574600392605,this.discardActiveObject.,402,false,1574600392613,8
1574600392613,this.clearContext.,402,false,1574600392621,8
1574600392621,this.contextTop.,402,false,1574600392630,9
1574600392630,this.callSuper.,402,false,1574600392637,7
1574600392638,this._activeObject.,402,false,1574600392648,10
1574600392648,activeObject._renderControls.,402,false,1574600392653,5
1574600392654,this._realizeGroupTransformOnObject.,402,false,1574600392663,9
1574600392663,this.callSuper.,402,false,1574600392669,6
1574600392669,this._unwindGroupTransformOnObject.,402,false,1574600392675,6
1574600392675,instance.group.,402,false,1574600392680,5
1574600392680,instance.group.type.,402,false,1574600392686,6
1574600392686,instance.group.,402,false,1574600392695,9
1574600392695,this._activeObject.,402,false,1574600392704,9
1574600392704,instance.group.,402,false,1574600392713,9
1574600392713,layoutProps.forEach.,418,false,1574600392724,11
1574600392724,this._activeObject.realizeTransform.,401,false,1574600392730,6
1574600392730,this._activeObject.,402,false,1574600392736,6
1574600392736,instance.set.,402,false,1574600392741,5
1574600392742,this._realizeGroupTransformOnObject.,402,false,1574600392748,6
1574600392748,this.callSuper.,402,false,1574600392756,8
1574600392756,this._unwindGroupTransformOnObject.,402,false,1574600392762,6
1574600392762,this.renderOnAddRemove.,401,false,1574600392767,5
1574600392768,this._activeObject.,402,false,1574600392773,5
1574600392773,this._activeObject.isEditing.,402,false,1574600392779,6
1574600392779,this._activeObject.,402,false,1574600392785,6
1574600392785,this._activeObject.clearContextTop.,401,false,1574600392792,7
1574600392792,this._activeObject.,402,false,1574600392798,6
1574600392798,fabric.StaticCanvas.prototype.setViewportTransform.call.,402,false,1574600392808,10
1574600392808,fabric.StaticCanvas.prototype.setViewportTransform.,402,false,1574600392817,9
1574600392818,fabric.StaticCanvas.prototype.,402,false,1574600392827,9
1574600392827,fabric.StaticCanvas.,402,false,1574600392837,10
1574600392837,fabric.StaticCanvas.,402,false,1574600392847,10
1574600392847,fabric.Canvas.,402,false,1574600392852,5
1574600392899,global.fabric.,233,false,1574600393049,150
1574600393049,global.fabric.,233,false,1574600393055,6
1574600393055,fabric.Color.,233,false,1574600393060,5
1574600393060,fabric.warn.,232,false,1574600393064,4
1574600393064,this.setSource.,233,false,1574600393070,6
1574600393070,this._tryParsingColor.,233,false,1574600393074,4
1574600393074,fabric.Color.,233,false,1574600393085,11
1574600393085,fabric.Color.prototype.,232,false,1574600393093,8
1574600393093,fabric.Color.,233,false,1574600393099,6
1574600393100,Color.colorNameMap.,238,false,1574600393111,11
1574600393111,Color.colorNameMap.,238,false,1574600393118,7
1574600393118,Color.sourceFromHex.,238,false,1574600393124,6
1574600393124,Color.sourceFromRgb.,238,false,1574600393133,9
1574600393133,Color.sourceFromHsl.,238,false,1574600393138,5
1574600393138,this.setSource.,233,false,1574600393144,6
1574600393144,fabric.util.array.max.,233,false,1574600393149,5
1574600393149,fabric.util.array.,233,false,1574600393153,4
1574600393153,fabric.util.,233,false,1574600393163,10
1574600393163,fabric.util.array.min.,233,false,1574600393170,7
1574600393170,fabric.util.array.,233,false,1574600393176,6
1574600393176,fabric.util.,233,false,1574600393182,6
1574600393182,Math.round.,255,false,1574600393192,10
1574600393192,Math.round.,255,false,1574600393205,13
1574600393206,Math.round.,255,false,1574600393217,11
1574600393217,this._source.,233,false,1574600393221,4
1574600393222,this._source.,233,false,1574600393230,8
1574600393230,this.getSource.,233,false,1574600393234,4
1574600393234,this.getSource.,233,false,1574600393239,5
1574600393239,this.getSource.,233,false,1574600393243,4
1574600393243,this._rgbToHsl.,233,false,1574600393247,4
1574600393248,this.getSource.,233,false,1574600393252,4
1574600393252,this._rgbToHsl.,233,false,1574600393257,5
1574600393257,this.getSource.,233,false,1574600393263,6
1574600393263,source[0].toString.,233,false,1574600393270,7
1574600393270,r.length.,233,false,1574600393276,6
1574600393276,source[1].toString.,233,false,1574600393282,6
1574600393282,g.length.,233,false,1574600393288,6
1574600393288,source[2].toString.,233,false,1574600393293,5
1574600393294,b.length.,233,false,1574600393299,5
1574600393300,r.toUpperCase.,233,false,1574600393309,9
1574600393309,g.toUpperCase.,233,false,1574600393316,7
1574600393316,b.toUpperCase.,233,false,1574600393323,7
1574600393323,this.getSource.,233,false,1574600393332,9
1574600393332,Math.round.,255,false,1574600393339,7
1574600393339,a.toString.,237,false,1574600393346,7
1574600393346,a.length.,246,false,1574600393356,10
1574600393356,this.toHex.,233,false,1574600393362,6
1574600393362,a.toUpperCase.,246,false,1574600393380,18
1574600393380,this.getSource.,233,false,1574600393386,6
1574600393386,this.getSource.,233,false,1574600393392,6
1574600393392,this.setSource.,233,false,1574600393398,6
1574600393398,this.getSource.,233,false,1574600393404,6
1574600393404,(source[0] * 0.3 + source[1] * 0.59 + source[2] * 0.11).toFixed.,237,false,1574600393414,10
1574600393414,this.setSource.,233,false,1574600393419,5
1574600393419,this.getSource.,233,false,1574600393425,6
1574600393425,(source[0] * 0.3 + source[1] * 0.59 + source[2] * 0.11).toFixed.,237,false,1574600393440,15
1574600393440,this.setSource.,233,false,1574600393447,7
1574600393447,this.getAlpha.,233,false,1574600393460,13
1574600393460,this.getSource.,233,false,1574600393470,10
1574600393470,otherColor.getSource.,233,false,1574600393478,8
1574600393478,result.push.,250,false,1574600393496,18
1574600393496,Math.round.,255,false,1574600393505,9
1574600393505,this.setSource.,233,false,1574600393513,8
1574600393513,fabric.Color.reRGBa.,233,false,1574600393518,5
1574600393518,fabric.Color.,233,false,1574600393523,5
1574600393523,fabric.Color.reHSLa.,233,false,1574600393528,5
1574600393528,fabric.Color.,233,false,1574600393533,5
1574600393533,fabric.Color.reHex.,233,false,1574600393539,6
1574600393539,fabric.Color.,233,false,1574600393544,5
1574600393544,fabric.Color.colorNameMap.,233,false,1574600393550,6
1574600393550,fabric.Color.,233,false,1574600393556,6
1574600393556,fabric.Color.fromRgb.,233,false,1574600393568,12
1574600393568,fabric.Color.,233,false,1574600393583,15
1574600393583,Color.fromSource.,238,false,1574600393593,10
1574600393593,Color.sourceFromRgb.,238,false,1574600393603,10
1574600393604,fabric.Color.sourceFromRgb.,233,false,1574600393612,8
1574600393612,fabric.Color.,233,false,1574600393619,7
1574600393619,color.match.,246,false,1574600393628,9
1574600393628,Color.reRGBa.,238,false,1574600393636,8
1574600393636,/%$/.test.,238,false,1574600393647,11
1574600393648,/%$/.test.,238,false,1574600393656,8
1574600393657,/%$/.test.,238,false,1574600393663,6
1574600393663,/%$/.test.,238,false,1574600393670,7
1574600393671,/%$/.test.,238,false,1574600393681,10
1574600393681,/%$/.test.,238,false,1574600393686,5
1574600393686,fabric.Color.fromRgba.,232,false,1574600393691,5
1574600393691,fabric.Color.,233,false,1574600393696,5
1574600393697,Color.fromRgb.,238,false,1574600393703,6
1574600393703,fabric.Color.fromHsl.,233,false,1574600393712,9
1574600393712,fabric.Color.,233,false,1574600393717,5
1574600393717,Color.fromSource.,238,false,1574600393723,6
1574600393724,Color.sourceFromHsl.,238,false,1574600393730,6
1574600393730,fabric.Color.sourceFromHsl.,233,false,1574600393736,6
1574600393736,fabric.Color.,233,false,1574600393741,5
1574600393741,color.match.,246,false,1574600393749,8
1574600393749,Color.reHSLa.,238,false,1574600393756,7
1574600393757,/%$/.test.,238,false,1574600393762,5
1574600393762,/%$/.test.,238,false,1574600393768,6
1574600393768,Math.round.,255,false,1574600393780,12
1574600393780,Math.round.,255,false,1574600393789,9
1574600393790,Math.round.,255,false,1574600393799,9
1574600393799,fabric.Color.fromHsla.,232,false,1574600393804,5
1574600393804,fabric.Color.,233,false,1574600393809,5
1574600393809,Color.fromHsl.,238,false,1574600393815,6
1574600393815,fabric.Color.fromHex.,232,false,1574600393820,5
1574600393820,fabric.Color.,233,false,1574600393826,6
1574600393826,Color.fromSource.,238,false,1574600393833,7
1574600393833,Color.sourceFromHex.,238,false,1574600393840,7
1574600393840,fabric.Color.sourceFromHex.,233,false,1574600393848,8
1574600393848,fabric.Color.,233,false,1574600393852,4
1574600393853,color.match.,246,false,1574600393858,5
1574600393858,Color.reHex.,238,false,1574600393864,6
1574600393864,color.slice.,246,false,1574600393871,7
1574600393871,color.indexOf.,246,false,1574600393877,6
1574600393877,value.length.,246,false,1574600393884,7
1574600393884,value.length.,246,false,1574600393894,10
1574600393894,value.length.,246,false,1574600393903,9
1574600393903,value.length.,246,false,1574600393910,7
1574600393911,value.charAt.,246,false,1574600393919,8
1574600393919,value.charAt.,246,false,1574600393926,7
1574600393926,value.substring.,246,false,1574600393935,9
1574600393935,value.charAt.,246,false,1574600393944,9
1574600393944,value.charAt.,246,false,1574600393952,8
1574600393953,value.substring.,246,false,1574600393961,8
1574600393961,value.charAt.,246,false,1574600393968,7
1574600393968,value.charAt.,246,false,1574600393975,7
1574600393975,value.substring.,246,false,1574600393986,11
1574600393986,value.charAt.,246,false,1574600393993,7
1574600393993,value.charAt.,246,false,1574600394001,8
1574600394001,value.substring.,246,false,1574600394010,9
1574600394010,"(parseInt(a, 16) / 255).toFixed.",237,false,1574600394020,10
1574600394020,fabric.Color.fromSource.,233,false,1574600394026,6
1574600394026,fabric.Color.,233,false,1574600394032,6
1574600394048,fabric.ElementsParser.,86,false,1574600394086,38
1574600394086,this.elements.,86,false,1574600394093,7
1574600394094,this.callback.,86,false,1574600394098,4
1574600394098,this.options.,86,false,1574600394102,4
1574600394102,this.reviver.,86,false,1574600394106,4
1574600394106,this.svgUid.,86,false,1574600394109,3
1574600394109,options.svgUid.,86,false,1574600394113,4
1574600394113,this.parsingOptions.,86,false,1574600394123,10
1574600394123,this.regexUrl.,86,false,1574600394129,6
1574600394129,proto.parse.,85,false,1574600394135,6
1574600394135,this.instances.,86,false,1574600394141,6
1574600394141,this.elements.length.,86,false,1574600394146,5
1574600394146,this.elements.,86,false,1574600394150,4
1574600394150,this.numElements.,86,false,1574600394154,4
1574600394155,this.elements.length.,86,false,1574600394159,4
1574600394159,this.elements.,86,false,1574600394164,5
1574600394164,this.createObjects.,86,false,1574600394169,5
1574600394169,proto.createObjects.,86,false,1574600394177,8
1574600394177,this.elements.forEach.,85,false,1574600394181,4
1574600394181,this.elements.,86,false,1574600394186,5
1574600394186,element.setAttribute.,85,false,1574600394192,6
1574600394192,_this.svgUid.,86,false,1574600394197,5
1574600394197,_this.createObject.,86,false,1574600394205,8
1574600394205,proto.findTag.,86,false,1574600394210,5
1574600394211,fabric.util.string.capitalize.,85,false,1574600394218,7
1574600394218,fabric.util.string.,85,false,1574600394224,6
1574600394224,fabric.util.,86,false,1574600394228,4
1574600394228,el.tagName.replace.,85,false,1574600394233,5
1574600394233,el.tagName.,85,false,1574600394237,4
1574600394237,proto.createObject.,86,false,1574600394241,4
1574600394241,this.findTag.,86,false,1574600394246,5
1574600394246,klass.fromElement.,86,false,1574600394250,4
1574600394250,klass.fromElement.,86,false,1574600394255,5
1574600394255,this.createCallback.,86,false,1574600394259,4
1574600394259,this.options.,86,false,1574600394269,10
1574600394269,fabric.log.,85,false,1574600394275,6
1574600394275,this.checkIfDone.,86,false,1574600394279,4
1574600394279,proto.createCallback.,86,false,1574600394283,4
1574600394283,_this.resolveGradient.,86,false,1574600394287,4
1574600394287,_this.resolveGradient.,86,false,1574600394291,4
1574600394291,fabric.Image.,85,false,1574600394296,5
1574600394296,obj._originalElement.,85,false,1574600394301,5
1574600394301,obj.parsePreserveAspectRatioAttribute.,85,false,1574600394305,4
1574600394305,obj._removeTransformMatrix.,86,false,1574600394311,6
1574600394311,_this.resolveClipPath.,86,false,1574600394315,4
1574600394315,_this.reviver.,86,false,1574600394319,4
1574600394319,_this.reviver.,86,false,1574600394323,4
1574600394323,_this.instances.,86,false,1574600394327,4
1574600394327,_this.checkIfDone.,86,false,1574600394331,4
1574600394331,proto.extractPropertyDefinition.,86,false,1574600394335,4
1574600394335,(/^url\(/).test.,91,false,1574600394340,5
1574600394340,this.regexUrl.exec.,85,false,1574600394348,8
1574600394348,this.regexUrl.,86,false,1574600394353,5
1574600394353,this.regexUrl.lastIndex.,85,false,1574600394358,5
1574600394358,this.regexUrl.,86,false,1574600394364,6
1574600394364,this.svgUid.,86,false,1574600394370,6
1574600394371,proto.resolveGradient.,86,false,1574600394374,3
1574600394375,this.extractPropertyDefinition.,86,false,1574600394379,4
1574600394379,el.getAttribute.,85,false,1574600394384,5
1574600394384,fabric.Gradient.fromElement.,86,false,1574600394390,6
1574600394390,fabric.Gradient.,85,false,1574600394395,5
1574600394395,this.options.,86,false,1574600394400,5
1574600394400,obj.set.,86,false,1574600394404,4
1574600394404,proto.createClipPathCallback.,86,false,1574600394412,8
1574600394413,_newObj._removeTransformMatrix.,86,false,1574600394419,6
1574600394419,_newObj.fillRule.,85,false,1574600394425,6
1574600394425,_newObj.clipRule.,85,false,1574600394430,5
1574600394430,container.push.,85,false,1574600394437,7
1574600394437,proto.resolveClipPath.,86,false,1574600394441,4
1574600394441,this.extractPropertyDefinition.,86,false,1574600394446,5
1574600394446,fabric.util.invertTransform.,85,false,1574600394450,4
1574600394450,fabric.util.,86,false,1574600394455,5
1574600394455,obj.calcTransformMatrix.,86,false,1574600394460,5
1574600394460,clipPath.length.,86,false,1574600394465,5
1574600394465,this.findTag.,86,false,1574600394470,5
1574600394471,klass.fromElement.,86,false,1574600394476,5
1574600394476,this.createClipPathCallback.,86,false,1574600394483,7
1574600394483,this.options.,86,false,1574600394492,9
1574600394492,container.length.,104,false,1574600394506,14
1574600394506,fabric.Group.,85,false,1574600394514,8
1574600394514,fabric.util.multiplyTransformMatrices.,85,false,1574600394523,9
1574600394523,fabric.util.,86,false,1574600394529,6
1574600394529,clipPath.calcTransformMatrix.,86,false,1574600394537,8
1574600394537,clipPath.clipPath.,86,false,1574600394542,5
1574600394542,this.resolveClipPath.,86,false,1574600394547,5
1574600394547,fabric.util.qrDecompose.,85,false,1574600394552,5
1574600394552,fabric.util.,86,false,1574600394556,4
1574600394556,clipPath.flipX.,85,false,1574600394560,4
1574600394560,clipPath.flipY.,85,false,1574600394565,5
1574600394565,clipPath.set.,86,false,1574600394569,4
1574600394569,options.scaleX.,85,false,1574600394576,7
1574600394576,clipPath.set.,86,false,1574600394581,5
1574600394581,options.scaleY.,85,false,1574600394587,6
1574600394587,clipPath.angle.,86,false,1574600394591,4
1574600394591,options.angle.,86,false,1574600394595,4
1574600394595,clipPath.skewX.,86,false,1574600394599,4
1574600394599,options.skewX.,86,false,1574600394603,4
1574600394603,clipPath.skewY.,85,false,1574600394607,4
1574600394607,clipPath.setPositionByOrigin.,85,false,1574600394611,4
1574600394611,options.translateX.,85,false,1574600394616,5
1574600394616,options.translateY.,85,false,1574600394621,5
1574600394621,obj.clipPath.,86,false,1574600394625,4
1574600394625,proto.checkIfDone.,86,false,1574600394630,5
1574600394630,this.numElements.,86,false,1574600394634,4
1574600394634,this.instances.,86,false,1574600394638,4
1574600394638,this.instances.filter.,85,false,1574600394642,4
1574600394643,this.instances.,86,false,1574600394647,4
1574600394647,this.callback.,86,false,1574600394651,4
1574600394651,this.instances.,86,false,1574600394655,4
1574600394655,this.elements.,86,false,1574600394660,5
1574600394660,fabric.ElementsParser.prototype.,92,false,1574600394664,4
1574600394671,fabric.Canvas2dFilterBackend.,35,false,1574600394700,29
1574600394700,Canvas2dFilterBackend.prototype.,41,false,1574600394704,4
1574600394704,targetCanvas.getContext.,299,false,1574600394725,21
1574600394725,ctx.drawImage.,91,false,1574600394735,10
1574600394735,ctx.getImageData.,91,false,1574600394741,6
1574600394741,ctx.getImageData.,91,false,1574600394748,7
1574600394748,filters.forEach.,33,false,1574600394751,3
1574600394751,filter.applyTo.,33,false,1574600394755,4
1574600394755,pipelineState.imageData.width.,35,false,1574600394762,7
1574600394762,pipelineState.imageData.,34,false,1574600394765,3
1574600394766,pipelineState.imageData.height.,35,false,1574600394770,4
1574600394770,pipelineState.imageData.,34,false,1574600394773,3
1574600394774,targetCanvas.width.,299,false,1574600394783,9
1574600394783,pipelineState.imageData.width.,35,false,1574600394787,4
1574600394787,pipelineState.imageData.,34,false,1574600394790,3
1574600394790,targetCanvas.height.,299,false,1574600394797,7
1574600394797,pipelineState.imageData.height.,35,false,1574600394801,4
1574600394801,pipelineState.imageData.,34,false,1574600394804,3
1574600394804,ctx.putImageData.,91,false,1574600394814,10
1574600394849,fabric.Image.,131,false,1574600394918,69
1574600394918,fabric.Image.,131,false,1574600394923,5
1574600394923,fabric.Image.filters.,130,false,1574600394927,4
1574600394927,fabric.Image.,131,false,1574600394931,4
1574600394931,fabric.Image.filters.,130,false,1574600394936,5
1574600394936,fabric.Image.,131,false,1574600394940,4
1574600394940,fabric.Image.filters.BaseFilter.,130,false,1574600394944,4
1574600394944,fabric.Image.filters.,130,false,1574600394949,5
1574600394949,fabric.Image.,131,false,1574600394956,7
1574600394956,fabric.util.createClass.,129,false,1574600394961,5
1574600394961,fabric.util.,130,false,1574600394966,5
1574600394966,this.setOptions.,130,false,1574600394974,8
1574600394975,this.fragmentSource.,130,false,1574600394980,5
1574600394980,this.vertexSource.,130,false,1574600394984,4
1574600394984,fabric.webGlPrecision.,131,false,1574600394989,5
1574600394989,fragmentSource.replace.,149,false,1574600394997,8
1574600394997,fabric.webGlPrecision.,131,false,1574600395006,9
1574600395007,gl.createShader.,526,false,1574600395051,44
1574600395051,gl.VERTEX_SHADER.,526,false,1574600395077,26
1574600395078,gl.shaderSource.,526,false,1574600395111,33
1574600395111,gl.compileShader.,526,false,1574600395138,27
1574600395138,gl.getShaderParameter.,526,false,1574600395179,41
1574600395179,gl.COMPILE_STATUS.,526,false,1574600395206,27
1574600395206,this.type.,130,false,1574600395214,8
1574600395215,gl.getShaderInfoLog.,526,false,1574600395247,32
1574600395247,gl.createShader.,526,false,1574600395301,54
1574600395301,gl.FRAGMENT_SHADER.,526,false,1574600395331,30
1574600395332,gl.shaderSource.,526,false,1574600395356,24
1574600395356,gl.compileShader.,526,false,1574600395389,33
1574600395389,gl.getShaderParameter.,526,false,1574600395415,26
1574600395415,gl.COMPILE_STATUS.,526,false,1574600395447,32
1574600395448,this.type.,130,false,1574600395457,9
1574600395457,gl.getShaderInfoLog.,526,false,1574600395475,18
1574600395475,gl.createProgram.,526,false,1574600395515,40
1574600395515,gl.attachShader.,526,false,1574600395554,39
1574600395554,gl.attachShader.,526,false,1574600395573,19
1574600395573,gl.linkProgram.,526,false,1574600395592,19
1574600395593,gl.getProgramParameter.,526,false,1574600395627,34
1574600395628,gl.LINK_STATUS.,526,false,1574600395651,23
1574600395652,gl.getProgramInfoLog.,526,false,1574600395689,37
1574600395689,this.getAttributeLocations.,130,false,1574600395694,5
1574600395694,this.getUniformLocations.,130,false,1574600395698,4
1574600395698,uniformLocations.uStepW.,130,false,1574600395703,5
1574600395704,gl.getUniformLocation.,526,false,1574600395718,14
1574600395719,uniformLocations.uStepH.,130,false,1574600395723,4
1574600395723,gl.getUniformLocation.,526,false,1574600395744,21
