startTime,call,file,response,definedInSameFile,endTime,duration
1574673033213,fabric.BaseBrush.,base_brush.class.js,[],true,1574673034059,846
1574673034059,fabric.util.createClass.,base_brush.class.js,[],true,1574673034095,36
1574673034095,fabric.util.,base_brush.class.js,[],true,1574673034098,3
1574673034098,this.shadow.,base_brush.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/brushes/base_brush.class.js"",""range"":{""start"":{""line"":65,""character"":9},""end"":{""line"":65,""character"":15}}}]",true,1574673034105,7
1574673034105,fabric.Shadow.,base_brush.class.js,[],true,1574673034108,3
1574673034108,this.canvas.contextTop.,base_brush.class.js,[],true,1574673034120,12
1574673034120,this.canvas.,base_brush.class.js,[],true,1574673034122,2
1574673034122,ctx.strokeStyle.,base_brush.class.js,[],true,1574673034125,3
1574673034125,this.color.,base_brush.class.js,[],true,1574673034127,2
1574673034127,ctx.lineWidth.,base_brush.class.js,[],true,1574673034130,3
1574673034130,this.width.,base_brush.class.js,[],true,1574673034135,5
1574673034136,ctx.lineCap.,base_brush.class.js,[],true,1574673034142,6
1574673034142,this.strokeLineCap.,base_brush.class.js,[],true,1574673034144,2
1574673034144,ctx.miterLimit.,base_brush.class.js,[],true,1574673034145,1
1574673034146,this.strokeMiterLimit.,base_brush.class.js,[],true,1574673034147,1
1574673034147,ctx.lineJoin.,base_brush.class.js,[],true,1574673034149,2
1574673034149,this.strokeLineJoin.,base_brush.class.js,[],true,1574673034150,1
1574673034151,fabric.StaticCanvas.supports.,base_brush.class.js,[],true,1574673034154,3
1574673034154,fabric.StaticCanvas.,base_brush.class.js,[],true,1574673034155,1
1574673034156,ctx.setLineDash.,base_brush.class.js,[],true,1574673034157,1
1574673034158,this.strokeDashArray.,base_brush.class.js,[],true,1574673034159,1
1574673034159,this.canvas.viewportTransform.,base_brush.class.js,[],true,1574673034161,2
1574673034161,this.canvas.,base_brush.class.js,[],true,1574673034162,1
1574673034163,ctx.save.,base_brush.class.js,[],true,1574673034164,1
1574673034164,ctx.transform.,base_brush.class.js,[],true,1574673034166,2
1574673034166,this.shadow.,base_brush.class.js,[],true,1574673034169,3
1574673034170,this.canvas.contextTop.,base_brush.class.js,[],true,1574673034172,2
1574673034172,this.canvas.,base_brush.class.js,[],true,1574673034174,2
1574673034174,this.canvas.getZoom.,base_brush.class.js,[],true,1574673034176,2
1574673034176,this.canvas.,base_brush.class.js,[],true,1574673034178,2
1574673034178,ctx.shadowColor.,base_brush.class.js,[],true,1574673034180,2
1574673034180,this.shadow.color.,base_brush.class.js,[],true,1574673034182,2
1574673034182,this.shadow.,base_brush.class.js,[],true,1574673034184,2
1574673034184,ctx.shadowBlur.,base_brush.class.js,[],true,1574673034186,2
1574673034186,this.shadow.blur.,base_brush.class.js,[],true,1574673034188,2
1574673034188,this.shadow.,base_brush.class.js,[],true,1574673034189,1
1574673034190,ctx.shadowOffsetX.,base_brush.class.js,[],true,1574673034191,1
1574673034191,this.shadow.offsetX.,base_brush.class.js,[],true,1574673034193,2
1574673034193,this.shadow.,base_brush.class.js,[],true,1574673034195,2
1574673034195,ctx.shadowOffsetY.,base_brush.class.js,[],true,1574673034197,2
1574673034197,this.shadow.offsetY.,base_brush.class.js,[],true,1574673034199,2
1574673034199,this.shadow.,base_brush.class.js,[],true,1574673034201,2
1574673034201,fabric.Color.,base_brush.class.js,[],true,1574673034204,3
1574673034204,this.color.,base_brush.class.js,[],true,1574673034206,2
1574673034206,color.getAlpha.,base_brush.class.js,[],true,1574673034210,4
1574673034210,this.shadow.,base_brush.class.js,[],true,1574673034212,2
1574673034212,this.canvas.contextTop.,base_brush.class.js,[],true,1574673034213,1
1574673034213,this.canvas.,base_brush.class.js,[],true,1574673034215,2
1574673034215,ctx.shadowColor.,base_brush.class.js,[],true,1574673034219,4
1574673034220,ctx.shadowBlur.,base_brush.class.js,[],true,1574673034224,4
1574673034225,ctx.shadowOffsetX.,base_brush.class.js,[],true,1574673034226,1
1574673034234,fabric.CircleBrush.,circle_brush.class.js,[],true,1574673034248,14
1574673034249,fabric.util.createClass.,circle_brush.class.js,[],true,1574673034252,3
1574673034252,fabric.util.,circle_brush.class.js,[],true,1574673034254,2
1574673034255,fabric.BaseBrush.,circle_brush.class.js,[],true,1574673034258,3
1574673034259,this.canvas.,circle_brush.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/brushes/circle_brush.class.js"",""range"":{""start"":{""line"":19,""character"":9},""end"":{""line"":19,""character"":15}}}]",true,1574673034266,7
1574673034266,this.points.,circle_brush.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/brushes/circle_brush.class.js"",""range"":{""start"":{""line"":20,""character"":9},""end"":{""line"":20,""character"":15}}}]",true,1574673034269,3
1574673034269,this.addPoint.,circle_brush.class.js,[],true,1574673034272,3
1574673034272,this.canvas.contextTop.,circle_brush.class.js,[],true,1574673034274,2
1574673034275,this.canvas.,circle_brush.class.js,[],true,1574673034279,4
1574673034279,this._saveAndTransform.,circle_brush.class.js,[],true,1574673034281,2
1574673034281,this.dot.,circle_brush.class.js,[],true,1574673034283,2
1574673034283,ctx.restore.,circle_brush.class.js,[],true,1574673034286,3
1574673034286,ctx.fillStyle.,circle_brush.class.js,[],true,1574673034287,1
1574673034288,point.fill.,circle_brush.class.js,[],true,1574673034289,1
1574673034289,ctx.beginPath.,circle_brush.class.js,[],true,1574673034290,1
1574673034290,ctx.arc.,circle_brush.class.js,[],true,1574673034295,5
1574673034295,point.x.,circle_brush.class.js,[],true,1574673034301,6
1574673034301,point.y.,circle_brush.class.js,[],true,1574673034302,1
1574673034302,point.radius.,circle_brush.class.js,[],true,1574673034304,2
1574673034304,Math.PI.,circle_brush.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":558,""character"":13},""end"":{""line"":558,""character"":15}}}]",false,1574673034310,6
1574673034311,ctx.closePath.,circle_brush.class.js,[],true,1574673034312,1
1574673034312,ctx.fill.,circle_brush.class.js,[],true,1574673034313,1
1574673034313,this.points.length.,circle_brush.class.js,[],true,1574673034315,2
1574673034315,this.points.,circle_brush.class.js,[],true,1574673034317,2
1574673034317,this.canvas.clearContext.,circle_brush.class.js,[],true,1574673034318,1
1574673034318,this.canvas.,circle_brush.class.js,[],true,1574673034319,1
1574673034320,this.canvas.contextTop.,circle_brush.class.js,[],true,1574673034321,1
1574673034321,this.canvas.,circle_brush.class.js,[],true,1574673034323,2
1574673034323,this._setShadow.,circle_brush.class.js,[],true,1574673034324,1
1574673034324,this.drawDot.,circle_brush.class.js,[],true,1574673034327,3
1574673034327,this.canvas.contextTop.,circle_brush.class.js,[],true,1574673034329,2
1574673034329,this.canvas.,circle_brush.class.js,[],true,1574673034331,2
1574673034331,this.points.,circle_brush.class.js,[],true,1574673034332,1
1574673034333,this._saveAndTransform.,circle_brush.class.js,[],true,1574673034334,1
1574673034334,points.length.,circle_brush.class.js,[],true,1574673034336,2
1574673034336,this.dot.,circle_brush.class.js,[],true,1574673034338,2
1574673034338,ctx.restore.,circle_brush.class.js,[],true,1574673034339,1
1574673034340,this.needsFullRender.,circle_brush.class.js,[],true,1574673034341,1
1574673034341,this.canvas.clearContext.,circle_brush.class.js,[],true,1574673034343,2
1574673034343,this.canvas.,circle_brush.class.js,[],true,1574673034344,1
1574673034345,this.canvas.contextTop.,circle_brush.class.js,[],true,1574673034346,1
1574673034346,this.canvas.,circle_brush.class.js,[],true,1574673034347,1
1574673034348,this.addPoint.,circle_brush.class.js,[],true,1574673034349,1
1574673034349,this._render.,circle_brush.class.js,[],true,1574673034350,1
1574673034351,this.drawDot.,circle_brush.class.js,[],true,1574673034352,1
1574673034352,this.canvas.renderOnAddRemove.,circle_brush.class.js,[],true,1574673034354,2
1574673034354,this.canvas.,circle_brush.class.js,[],true,1574673034355,1
1574673034355,this.canvas.renderOnAddRemove.,circle_brush.class.js,[],true,1574673034357,2
1574673034357,this.canvas.,circle_brush.class.js,[],true,1574673034358,1
1574673034358,this.points.length.,circle_brush.class.js,[],true,1574673034361,3
1574673034361,this.points.,circle_brush.class.js,[],true,1574673034362,1
1574673034362,this.points.,circle_brush.class.js,[],true,1574673034365,3
1574673034365,fabric.Circle.,circle_brush.class.js,[],true,1574673034385,20
1574673034385,point.radius.,circle_brush.class.js,[],true,1574673034388,3
1574673034388,point.x.,circle_brush.class.js,[],true,1574673034390,2
1574673034390,point.y.,circle_brush.class.js,[],true,1574673034391,1
1574673034391,point.fill.,circle_brush.class.js,[],true,1574673034393,2
1574673034393,this.shadow.,circle_brush.class.js,[],true,1574673034394,1
1574673034394,circle.setShadow.,circle_brush.class.js,[],true,1574673034397,3
1574673034397,this.shadow.,circle_brush.class.js,[],true,1574673034399,2
1574673034399,circles.push.,circle_brush.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":1155,""character"":4},""end"":{""line"":1155,""character"":8}}}]",false,1574673034406,7
1574673034406,fabric.Group.,circle_brush.class.js,[],true,1574673034408,2
1574673034408,group.canvas.,circle_brush.class.js,[],true,1574673034411,3
1574673034411,this.canvas.,circle_brush.class.js,[],true,1574673034412,1
1574673034412,this.canvas.add.,circle_brush.class.js,[],true,1574673034414,2
1574673034414,this.canvas.,circle_brush.class.js,[],true,1574673034416,2
1574673034416,this.canvas.fire.,circle_brush.class.js,[],true,1574673034420,4
1574673034421,this.canvas.,circle_brush.class.js,[],true,1574673034426,5
1574673034427,this.canvas.clearContext.,circle_brush.class.js,[],true,1574673034429,2
1574673034429,this.canvas.,circle_brush.class.js,[],true,1574673034430,1
1574673034430,this.canvas.contextTop.,circle_brush.class.js,[],true,1574673034432,2
1574673034432,this.canvas.,circle_brush.class.js,[],true,1574673034433,1
1574673034433,this._resetShadow.,circle_brush.class.js,[],true,1574673034434,1
1574673034434,this.canvas.renderOnAddRemove.,circle_brush.class.js,[],true,1574673034436,2
1574673034436,this.canvas.,circle_brush.class.js,[],true,1574673034437,1
1574673034437,this.canvas.requestRenderAll.,circle_brush.class.js,[],true,1574673034438,1
1574673034439,this.canvas.,circle_brush.class.js,[],true,1574673034440,1
1574673034440,fabric.Point.,circle_brush.class.js,[],true,1574673034444,4
1574673034444,pointer.x.,circle_brush.class.js,[],true,1574673034445,1
1574673034445,pointer.y.,circle_brush.class.js,[],true,1574673034447,2
1574673034447,fabric.util.getRandomInt.,circle_brush.class.js,[],true,1574673034449,2
1574673034450,fabric.util.,circle_brush.class.js,[],true,1574673034452,2
1574673034452,Math.max.,circle_brush.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":619,""character"":4},""end"":{""line"":619,""character"":7}}}]",false,1574673034455,3
1574673034455,this.width.,circle_brush.class.js,[],true,1574673034457,2
1574673034457,this.width.,circle_brush.class.js,[],true,1574673034458,1
1574673034458,"new fabric.Color(this.color)
          .setAlpha(fabric.util.getRandomInt(0, 100) / 100)
          .toRgba.",circle_brush.class.js,[],true,1574673034461,3
1574673034461,"new fabric.Color(this.color)
          .setAlpha.",circle_brush.class.js,[],true,1574673034463,2
1574673034463,fabric.Color.,circle_brush.class.js,[],true,1574673034464,1
1574673034464,this.color.,circle_brush.class.js,[],true,1574673034465,1
1574673034465,fabric.util.getRandomInt.,circle_brush.class.js,[],true,1574673034467,2
1574673034467,fabric.util.,circle_brush.class.js,[],true,1574673034468,1
1574673034468,pointerPoint.radius.,circle_brush.class.js,[],true,1574673034470,2
1574673034470,pointerPoint.fill.,circle_brush.class.js,[],true,1574673034471,1
1574673034471,this.points.push.,circle_brush.class.js,[],true,1574673034472,1
1574673034476,fabric.PatternBrush.,pattern_brush.class.js,[],true,1574673034500,24
1574673034500,fabric.util.createClass.,pattern_brush.class.js,[],true,1574673034503,3
1574673034503,fabric.util.,pattern_brush.class.js,[],true,1574673034505,2
1574673034505,fabric.PencilBrush.,pattern_brush.class.js,[],true,1574673034507,2
1574673034507,fabric.util.createCanvasElement.,pattern_brush.class.js,[],true,1574673034510,3
1574673034510,fabric.util.,pattern_brush.class.js,[],true,1574673034512,2
1574673034513,patternCanvas.getContext.,pattern_brush.class.js,[],true,1574673034515,2
1574673034515,patternCanvas.width.,pattern_brush.class.js,[],true,1574673034517,2
1574673034517,patternCanvas.height.,pattern_brush.class.js,[],true,1574673034519,2
1574673034519,patternCtx.fillStyle.,pattern_brush.class.js,[],true,1574673034523,4
1574673034523,this.color.,pattern_brush.class.js,[],true,1574673034526,3
1574673034526,patternCtx.beginPath.,pattern_brush.class.js,[],true,1574673034528,2
1574673034528,patternCtx.arc.,pattern_brush.class.js,[],true,1574673034531,3
1574673034531,Math.PI.,pattern_brush.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":558,""character"":13},""end"":{""line"":558,""character"":15}}}]",false,1574673034534,3
1574673034534,patternCtx.closePath.,pattern_brush.class.js,[],true,1574673034536,2
1574673034536,patternCtx.fill.,pattern_brush.class.js,[],true,1574673034537,1
1574673034537,String(this.getPatternSrc).replace.,pattern_brush.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":376,""character"":4},""end"":{""line"":376,""character"":11}}}]",false,1574673034546,9
1574673034547,this.getPatternSrc.,pattern_brush.class.js,[],true,1574673034548,1
1574673034549,this.color.,pattern_brush.class.js,[],true,1574673034550,1
1574673034550,this.canvas.contextTop.createPattern.,pattern_brush.class.js,[],true,1574673034551,1
1574673034551,this.canvas.contextTop.,pattern_brush.class.js,[],true,1574673034553,2
1574673034553,this.canvas.,pattern_brush.class.js,[],true,1574673034554,1
1574673034554,this.source.,pattern_brush.class.js,[],true,1574673034555,1
1574673034555,this.getPatternSrc.,pattern_brush.class.js,[],true,1574673034557,2
1574673034557,this.callSuper.,pattern_brush.class.js,[],true,1574673034558,1
1574673034558,this.canvas.contextTop.strokeStyle.,pattern_brush.class.js,[],true,1574673034559,1
1574673034559,this.canvas.contextTop.,pattern_brush.class.js,[],true,1574673034561,2
1574673034561,this.canvas.,pattern_brush.class.js,[],true,1574673034562,1
1574673034562,this.getPattern.,pattern_brush.class.js,[],true,1574673034563,1
1574673034563,this.callSuper.,pattern_brush.class.js,[],true,1574673034565,2
1574673034565,path._getLeftTopCoords().scalarAdd.,pattern_brush.class.js,[],true,1574673034566,1
1574673034566,path._getLeftTopCoords.,pattern_brush.class.js,[],true,1574673034567,1
1574673034567,path.strokeWidth.,pattern_brush.class.js,[],true,1574673034569,2
1574673034569,path.stroke.,pattern_brush.class.js,[],true,1574673034571,2
1574673034571,fabric.Pattern.,pattern_brush.class.js,[],true,1574673034573,2
1574673034573,this.source.,pattern_brush.class.js,[],true,1574673034577,4
1574673034577,this.getPatternSrcFunction.,pattern_brush.class.js,[],true,1574673034580,3
1574673034580,topLeft.x.,pattern_brush.class.js,[],true,1574673034587,7
1574673034616,fabric.PencilBrush.,pencil_brush.class.js,[],true,1574673034664,48
1574673034664,fabric.util.createClass.,pencil_brush.class.js,[],true,1574673034666,2
1574673034666,fabric.util.,pencil_brush.class.js,[],true,1574673034668,2
1574673034668,fabric.BaseBrush.,pencil_brush.class.js,[],true,1574673034670,2
1574673034670,this.canvas.,pencil_brush.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/brushes/pencil_brush.class.js"",""range"":{""start"":{""line"":21,""character"":11},""end"":{""line"":21,""character"":17}}}]",true,1574673034673,3
1574673034674,this._points.,pencil_brush.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/brushes/pencil_brush.class.js"",""range"":{""start"":{""line"":22,""character"":11},""end"":{""line"":22,""character"":18}}}]",true,1574673034676,2
1574673034676,p1.midPointFrom.,pencil_brush.class.js,[],true,1574673034679,3
1574673034679,ctx.quadraticCurveTo.,pencil_brush.class.js,[],true,1574673034681,2
1574673034681,p1.x.,pencil_brush.class.js,[],true,1574673034682,1
1574673034682,p1.y.,pencil_brush.class.js,[],true,1574673034683,1
1574673034683,midPoint.x.,pencil_brush.class.js,[],true,1574673034685,2
1574673034685,midPoint.y.,pencil_brush.class.js,[],true,1574673034686,1
1574673034686,this.canvas._isMainEvent.,pencil_brush.class.js,[],true,1574673034687,1
1574673034687,this.canvas.,pencil_brush.class.js,[],true,1574673034689,2
1574673034689,options.e.,pencil_brush.class.js,[],true,1574673034690,1
1574673034690,this._prepareForDrawing.,pencil_brush.class.js,[],true,1574673034691,1
1574673034691,this._captureDrawingPath.,pencil_brush.class.js,[],true,1574673034693,2
1574673034693,this._render.,pencil_brush.class.js,[],true,1574673034694,1
1574673034694,this.canvas._isMainEvent.,pencil_brush.class.js,[],true,1574673034695,1
1574673034696,this.canvas.,pencil_brush.class.js,[],true,1574673034697,1
1574673034697,options.e.,pencil_brush.class.js,[],true,1574673034698,1
1574673034698,this._captureDrawingPath.,pencil_brush.class.js,[],true,1574673034700,2
1574673034700,this._points.length.,pencil_brush.class.js,[],true,1574673034701,1
1574673034701,this._points.,pencil_brush.class.js,[],true,1574673034702,1
1574673034702,this.needsFullRender.,pencil_brush.class.js,[],true,1574673034704,2
1574673034704,this.canvas.clearContext.,pencil_brush.class.js,[],true,1574673034706,2
1574673034706,this.canvas.,pencil_brush.class.js,[],true,1574673034708,2
1574673034708,this.canvas.contextTop.,pencil_brush.class.js,[],true,1574673034710,2
1574673034710,this.canvas.,pencil_brush.class.js,[],true,1574673034713,3
1574673034713,this._render.,pencil_brush.class.js,[],true,1574673034715,2
1574673034715,this._points.,pencil_brush.class.js,[],true,1574673034717,2
1574673034717,points.length.,pencil_brush.class.js,[],true,1574673034720,3
1574673034721,this.canvas.contextTop.,pencil_brush.class.js,[],true,1574673034722,1
1574673034723,this.canvas.,pencil_brush.class.js,[],true,1574673034724,1
1574673034724,this._saveAndTransform.,pencil_brush.class.js,[],true,1574673034728,4
1574673034728,this.oldEnd.,pencil_brush.class.js,[],true,1574673034730,2
1574673034730,ctx.beginPath.,pencil_brush.class.js,[],true,1574673034732,2
1574673034732,ctx.moveTo.,pencil_brush.class.js,[],true,1574673034734,2
1574673034734,this.oldEnd.x.,pencil_brush.class.js,[],true,1574673034736,2
1574673034736,this.oldEnd.,pencil_brush.class.js,[],true,1574673034738,2
1574673034738,this.oldEnd.y.,pencil_brush.class.js,[],true,1574673034740,2
1574673034740,this.oldEnd.,pencil_brush.class.js,[],true,1574673034741,1
1574673034742,this.oldEnd.,pencil_brush.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/brushes/pencil_brush.class.js"",""range"":{""start"":{""line"":73,""character"":15},""end"":{""line"":73,""character"":21}}}]",true,1574673034743,1
1574673034744,this._drawSegment.,pencil_brush.class.js,[],true,1574673034746,2
1574673034746,ctx.stroke.,pencil_brush.class.js,[],true,1574673034747,1
1574673034748,ctx.restore.,pencil_brush.class.js,[],true,1574673034749,1
1574673034749,this.canvas._isMainEvent.,pencil_brush.class.js,[],true,1574673034750,1
1574673034750,this.canvas.,pencil_brush.class.js,[],true,1574673034754,4
1574673034754,options.e.,pencil_brush.class.js,[],true,1574673034759,5
1574673034759,this.oldEnd.,pencil_brush.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/brushes/pencil_brush.class.js"",""range"":{""start"":{""line"":87,""character"":11},""end"":{""line"":87,""character"":17}}}]",true,1574673034762,3
1574673034762,this._finalizeAndAddPath.,pencil_brush.class.js,[],true,1574673034764,2
1574673034764,fabric.Point.,pencil_brush.class.js,[],true,1574673034766,2
1574673034766,pointer.x.,pencil_brush.class.js,[],true,1574673034767,1
1574673034767,pointer.y.,pencil_brush.class.js,[],true,1574673034768,1
1574673034768,this._reset.,pencil_brush.class.js,[],true,1574673034770,2
1574673034770,this._addPoint.,pencil_brush.class.js,[],true,1574673034771,1
1574673034771,this.canvas.contextTop.moveTo.,pencil_brush.class.js,[],true,1574673034772,1
1574673034773,this.canvas.contextTop.,pencil_brush.class.js,[],true,1574673034774,1
1574673034774,this.canvas.,pencil_brush.class.js,[],true,1574673034775,1
1574673034775,p.x.,pencil_brush.class.js,[],true,1574673034777,2
1574673034777,p.y.,pencil_brush.class.js,[],true,1574673034778,1
1574673034778,this._points.length.,pencil_brush.class.js,[],true,1574673034780,2
1574673034780,this._points.,pencil_brush.class.js,[],true,1574673034781,1
1574673034781,point.eq.,pencil_brush.class.js,[],true,1574673034782,1
1574673034782,this._points.,pencil_brush.class.js,[],true,1574673034783,1
1574673034784,this._points.length.,pencil_brush.class.js,[],true,1574673034785,1
1574673034785,this._points.,pencil_brush.class.js,[],true,1574673034787,2
1574673034787,this._points.push.,pencil_brush.class.js,[],true,1574673034788,1
1574673034789,this._points.,pencil_brush.class.js,[],true,1574673034790,1
1574673034790,this._points.,pencil_brush.class.js,"[{""uri"":""file:///home/asiewe/MEGA/HDA/SS19/Abschluss/Workspace/test/fabric.js/src/brushes/pencil_brush.class.js"",""range"":{""start"":{""line"":122,""character"":11},""end"":{""line"":122,""character"":18}}}]",true,1574673034792,2
1574673034792,this._setBrushStyles.,pencil_brush.class.js,[],true,1574673034793,1
1574673034793,this._setShadow.,pencil_brush.class.js,[],true,1574673034795,2
1574673034795,fabric.Point.,pencil_brush.class.js,[],true,1574673034801,6
1574673034801,pointer.x.,pencil_brush.class.js,[],true,1574673034802,1
1574673034802,pointer.y.,pencil_brush.class.js,[],true,1574673034804,2
1574673034804,this._addPoint.,pencil_brush.class.js,[],true,1574673034806,2
1574673034806,this.canvas.contextTop.,pencil_brush.class.js,[],true,1574673034807,1
1574673034807,this.canvas.,pencil_brush.class.js,[],true,1574673034809,2
1574673034809,this._points.,pencil_brush.class.js,[],true,1574673034811,2
1574673034811,this._points.,pencil_brush.class.js,[],true,1574673034813,2
1574673034813,this._saveAndTransform.,pencil_brush.class.js,[],true,1574673034815,2
1574673034815,ctx.beginPath.,pencil_brush.class.js,[],true,1574673034817,2
1574673034817,this._points.length.,pencil_brush.class.js,[],true,1574673034819,2
1574673034819,this._points.,pencil_brush.class.js,[],true,1574673034820,1
1574673034820,p1.x.,pencil_brush.class.js,[],true,1574673034822,2
1574673034822,p2.x.,pencil_brush.class.js,[],true,1574673034825,3
1574673034825,p1.y.,pencil_brush.class.js,[],true,1574673034826,1
1574673034826,p2.y.,pencil_brush.class.js,[],true,1574673034827,1
1574673034827,this.width.,pencil_brush.class.js,[],true,1574673034829,2
1574673034829,fabric.Point.,pencil_brush.class.js,[],true,1574673034836,7
1574673034836,p1.x.,pencil_brush.class.js,[],true,1574673034839,3
1574673034839,p1.y.,pencil_brush.class.js,[],true,1574673034840,1
1574673034840,fabric.Point.,pencil_brush.class.js,[],true,1574673034842,2
1574673034842,p2.x.,pencil_brush.class.js,[],true,1574673034844,2
1574673034844,p2.y.,pencil_brush.class.js,[],true,1574673034845,1
1574673034845,p1.x.,pencil_brush.class.js,[],true,1574673034846,1
1574673034846,p2.x.,pencil_brush.class.js,[],true,1574673034848,2
1574673034848,ctx.moveTo.,pencil_brush.class.js,[],true,1574673034849,1
1574673034849,p1.x.,pencil_brush.class.js,[],true,1574673034851,2
1574673034851,p1.y.,pencil_brush.class.js,[],true,1574673034853,2
1574673034853,this._points.length.,pencil_brush.class.js,[],true,1574673034855,2
1574673034855,this._points.,pencil_brush.class.js,[],true,1574673034856,1
1574673034857,this._drawSegment.,pencil_brush.class.js,[],true,1574673034858,1
1574673034858,this._points.,pencil_brush.class.js,[],true,1574673034859,1
1574673034859,this._points.,pencil_brush.class.js,[],true,1574673034860,1
1574673034861,ctx.lineTo.,pencil_brush.class.js,[],true,1574673034862,1
1574673034863,p1.x.,pencil_brush.class.js,[],true,1574673034864,1
1574673034864,p1.y.,pencil_brush.class.js,[],true,1574673034866,2
1574673034866,ctx.stroke.,pencil_brush.class.js,[],true,1574673034867,1
1574673034867,ctx.restore.,pencil_brush.class.js,[],true,1574673034868,1
1574673034868,this.width.,pencil_brush.class.js,[],true,1574673034871,3
1574673034871,fabric.Point.,pencil_brush.class.js,[],true,1574673034874,3
1574673034874,points[0].x.,pencil_brush.class.js,[],true,1574673034876,2
1574673034876,points[0].y.,pencil_brush.class.js,[],true,1574673034877,1
1574673034877,fabric.Point.,pencil_brush.class.js,[],true,1574673034879,2
1574673034879,points[1].x.,pencil_brush.class.js,[],true,1574673034881,2
1574673034881,points[1].y.,pencil_brush.class.js,[],true,1574673034882,1
1574673034882,points.length.,pencil_brush.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":1138,""character"":4},""end"":{""line"":1138,""character"":10}}}]",false,1574673034885,3
1574673034885,points[2].x.,pencil_brush.class.js,[],true,1574673034888,3
1574673034888,p2.x.,pencil_brush.class.js,[],true,1574673034889,1
1574673034890,points[2].x.,pencil_brush.class.js,[],true,1574673034891,1
1574673034891,p2.x.,pencil_brush.class.js,[],true,1574673034894,3
1574673034894,points[2].y.,pencil_brush.class.js,[],true,1574673034895,1
1574673034895,p2.y.,pencil_brush.class.js,[],true,1574673034896,1
1574673034896,points[2].y.,pencil_brush.class.js,[],true,1574673034897,1
1574673034898,p2.y.,pencil_brush.class.js,[],true,1574673034899,1
1574673034899,path.push.,pencil_brush.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":1155,""character"":4},""end"":{""line"":1155,""character"":8}}}]",false,1574673034908,9
1574673034908,p1.x.,pencil_brush.class.js,[],true,1574673034910,2
1574673034910,p1.y.,pencil_brush.class.js,[],true,1574673034911,1
1574673034911,p1.eq.,pencil_brush.class.js,[],true,1574673034913,2
1574673034913,p1.midPointFrom.,pencil_brush.class.js,[],true,1574673034914,1
1574673034914,path.push.,pencil_brush.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":1155,""character"":4},""end"":{""line"":1155,""character"":8}}}]",false,1574673034917,3
1574673034917,p1.x.,pencil_brush.class.js,[],true,1574673034918,1
1574673034920,p1.y.,pencil_brush.class.js,[],true,1574673034921,1
1574673034921,midPoint.x.,pencil_brush.class.js,[],true,1574673034923,2
1574673034923,midPoint.y.,pencil_brush.class.js,[],true,1574673034924,1
1574673034924,points.length.,pencil_brush.class.js,"[{""uri"":""git://github.com/Microsoft/TypeScript?v3.0.3#lib/lib.es5.d.ts"",""range"":{""start"":{""line"":1138,""character"":4},""end"":{""line"":1138,""character"":10}}}]",false,1574673034927,3
1574673034927,p1.x.,pencil_brush.class.js,[],true,1574673034928,1
1574673034928,points[i - 2].x.,pencil_brush.class.js,[],true,1574673034932,4
1574673034932,p1.x.,pencil_brush.class.js,[],true,1574673034934,2
1574673034934,points[i - 2].x.,pencil_brush.class.js,[],true,1574673034936,2
1574673034936,p1.y.,pencil_brush.class.js,[],true,1574673034938,2
1574673034938,points[i - 2].y.,pencil_brush.class.js,[],true,1574673034940,2
1574673034940,p1.y.,pencil_brush.class.js,[],true,1574673034941,1
1574673034941,points[i - 2].y.,pencil_brush.class.js,[],true,1574673034943,2
